id,input_lang,prompt,target,rag_prompt_2,rag_prompt_10,rag_prompt_5
374_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Nhà bếp ở phía đông của văn phòng. Phòng tắm ở phía tây của văn phòng.
</context>

QUESTION: Văn phòng phía Tây ở đâu?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",phòng bếp,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Phòng tắm ở phía tây của văn phòng. Nhà bếp ở phía đông của văn phòng.
</context>

QUESTION: Văn phòng phía Tây ở đâu?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Phòng tắm ở phía tây của văn phòng. Nhà bếp ở phía đông của văn phòng.
</context>

QUESTION: Văn phòng phía Tây ở đâu?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Phòng tắm ở phía tây của văn phòng. Nhà bếp ở phía đông của văn phòng.
</context>

QUESTION: Văn phòng phía Tây ở đâu?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
324_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Phòng ngủ ở phía nam của phòng tắm. Hành lang ở phía nam của phòng ngủ.
</context>

QUESTION: Phía nam của phòng tắm là gì?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",phòng ngủ,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Phòng ngủ ở phía nam của phòng tắm. Hành lang ở phía nam của phòng ngủ.
</context>

QUESTION: Phía nam của phòng tắm là gì?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Phòng ngủ ở phía nam của phòng tắm. Hành lang ở phía nam của phòng ngủ.
</context>

QUESTION: Phía nam của phòng tắm là gì?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Phòng ngủ ở phía nam của phòng tắm. Hành lang ở phía nam của phòng ngủ.
</context>

QUESTION: Phía nam của phòng tắm là gì?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
358_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Hành lang ở phía bắc của văn phòng. Nhà bếp ở phía bắc của hành lang.
</context>

QUESTION: Hành lang phía nam là gì?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",phòng bếp,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Hành lang ở phía bắc của văn phòng. Nhà bếp ở phía bắc của hành lang.
</context>

QUESTION: Hành lang phía nam là gì?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Hành lang ở phía bắc của văn phòng. Nhà bếp ở phía bắc của hành lang.
</context>

QUESTION: Hành lang phía nam là gì?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on the relationship between two entities.

<context>
Hành lang ở phía bắc của văn phòng. Nhà bếp ở phía bắc của hành lang.
</context>

QUESTION: Hành lang phía nam là gì?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
458_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai đi ra hành lang. Hùng đi ra vườn. Phúc đưa quả táo tới đó. Hùng đi vào bếp. Phúc bỏ quả táo. Bình nắm lấy bóng đá ở đó. Bình bỏ bóng xuống. Phúc chuyển vào phòng ngủ. Phúc đi ra hành lang. Hùng đi ra vườn. Phúc đi vào bếp. Bình nắm lấy bóng đá ở đó. Bình bỏ bóng đá. Hùng đi vào phòng tắm. Mai quay lại văn phòng. Bình nhặt bóng đá ở đó. Phúc đi ra hành lang. Bình đánh rơi quả bóng. Bình có bóng đá ở đó. Mai chuyển ra vườn. Bình chuyền bóng cho Mai. Phúc đi đến cơ quan. Hùng đi ra vườn. Mai đưa bóng cho Hùng.
</context>

QUESTION: Ai đã đưa bóng đá cho Hùng?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",mai,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Bình bỏ bóng đá. Bình nắm lấy bóng đá ở đó.
</context>

QUESTION: Ai đã đưa bóng đá cho Hùng?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Bình bỏ bóng đá. Bình nắm lấy bóng đá ở đó. Bình nắm lấy bóng đá ở đó. Bình nhặt bóng đá ở đó. Mai đưa bóng cho Hùng. Bình có bóng đá ở đó. Bình chuyền bóng cho Mai. Bình bỏ bóng xuống. Bình đánh rơi quả bóng. Phúc đi đến cơ quan.
</context>

QUESTION: Ai đã đưa bóng đá cho Hùng?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Bình bỏ bóng đá. Bình nắm lấy bóng đá ở đó. Bình nắm lấy bóng đá ở đó. Bình nhặt bóng đá ở đó. Mai đưa bóng cho Hùng.
</context>

QUESTION: Ai đã đưa bóng đá cho Hùng?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
444_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai nắm lấy quả táo ở đó. Phúc quay lại phòng ngủ. Bình đi đến cơ quan. Mai chuyển đến văn phòng. Mai đưa quả táo cho Bình. Mai đi ra hành lang. Hùng di chuyển vào bếp. Phúc đi ra hành lang. Bình ra vườn. Bình đi vào bếp. Bình đưa quả táo cho Hùng. Hùng đưa quả táo cho Bình.
</context>

QUESTION: Ai đã đưa quả táo cho Bình?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Hùng,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả táo cho Bình. Bình đưa quả táo cho Hùng.
</context>

QUESTION: Ai đã đưa quả táo cho Bình?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả táo cho Bình. Bình đưa quả táo cho Hùng. Mai đưa quả táo cho Bình. Mai nắm lấy quả táo ở đó. Bình ra vườn. Bình đi đến cơ quan. Bình đi vào bếp. Phúc đi ra hành lang. Phúc quay lại phòng ngủ. Mai đi ra hành lang.
</context>

QUESTION: Ai đã đưa quả táo cho Bình?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả táo cho Bình. Bình đưa quả táo cho Hùng. Mai đưa quả táo cho Bình. Mai nắm lấy quả táo ở đó. Bình ra vườn.
</context>

QUESTION: Ai đã đưa quả táo cho Bình?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
400_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng nhặt bóng đá ở đó. Hùng đưa bóng cho Phúc. Bình quay lại phòng tắm. Phúc chộp lấy sữa ở đó. Phúc đưa bóng cho Hùng. Hùng đưa quả bóng cho Phúc. Phúc đưa bóng cho Hùng. Hùng đưa bóng cho Phúc.
</context>

QUESTION: Hùng đã đưa quả bóng đá cho ai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Phúc,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả bóng cho Phúc. Hùng nhặt bóng đá ở đó.
</context>

QUESTION: Hùng đã đưa quả bóng đá cho ai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả bóng cho Phúc. Hùng nhặt bóng đá ở đó. Hùng đưa bóng cho Phúc. Hùng đưa bóng cho Phúc. Phúc đưa bóng cho Hùng. Phúc đưa bóng cho Hùng. Phúc chộp lấy sữa ở đó. Bình quay lại phòng tắm.
</context>

QUESTION: Hùng đã đưa quả bóng đá cho ai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả bóng cho Phúc. Hùng nhặt bóng đá ở đó. Hùng đưa bóng cho Phúc. Hùng đưa bóng cho Phúc. Phúc đưa bóng cho Hùng.
</context>

QUESTION: Hùng đã đưa quả bóng đá cho ai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
403_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng nhặt bóng đá ở đó. Phúc đi ra hành lang. Bình quay lại bếp. Bình đi ra hành lang. Hùng đi ra vườn. Hùng vồ lấy sữa ở đó. Bình đi đến cơ quan. Hùng đặt sữa xuống đó. Hùng bỏ bóng xuống. Bình đi ra hành lang. Hùng đi vào bếp. Phúc đi ra vườn. Phúc nhặt sữa ở đó. Mai quay lại văn phòng. Mai chuyển vào bếp. Phúc nắm lấy bóng đá ở đó. Bình đi ra vườn. Hùng đi đến cơ quan. Hùng đi vào bếp. Phúc làm rơi sữa. Phúc nhặt sữa ở đó. Phúc đi vào phòng ngủ. Phúc rời bỏ bóng đá. Phúc làm rơi sữa. Phúc chộp lấy sữa ở đó. Phúc đi vào bếp. Phúc đưa sữa cho Mai. Mai chuyển sữa cho Hùng. Hùng vứt sữa đi. Phúc lấy sữa ở đó.
</context>

QUESTION: Mai đã tặng gì cho Hùng?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",sữa,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai chuyển sữa cho Hùng. Phúc đưa sữa cho Mai.
</context>

QUESTION: Mai đã tặng gì cho Hùng?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai chuyển sữa cho Hùng. Phúc đưa sữa cho Mai. Hùng vồ lấy sữa ở đó. Phúc lấy sữa ở đó. Hùng vứt sữa đi. Hùng bỏ bóng xuống. Hùng đặt sữa xuống đó. Hùng đi đến cơ quan. Mai quay lại văn phòng. Phúc làm rơi sữa.
</context>

QUESTION: Mai đã tặng gì cho Hùng?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai chuyển sữa cho Hùng. Phúc đưa sữa cho Mai. Hùng vồ lấy sữa ở đó. Phúc lấy sữa ở đó. Hùng vứt sữa đi.
</context>

QUESTION: Mai đã tặng gì cho Hùng?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
431_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai đi ra hành lang. Mai đi vào phòng tắm. Phúc đi đến văn phòng. Bình đi vào phòng tắm. Mai đi ra hành lang. Mai quay lại vườn. Bình đi ra vườn. Bình đi ra hành lang. Bình quay lại bếp. Phúc lấy sữa ở đó. Mai đi vào phòng ngủ. Phúc đi ra hành lang. Bình đi ra hành lang. Phúc đi vào phòng ngủ. Bình đi vào phòng tắm. Phúc làm rơi sữa. Mai lấy sữa ở đó. Mai đưa sữa cho Phúc. Phúc làm rơi sữa. Phúc lấy sữa ở đó.
</context>

QUESTION: Ai đã cho sữa?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",mai,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc lấy sữa ở đó. Phúc lấy sữa ở đó.
</context>

QUESTION: Ai đã cho sữa?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc lấy sữa ở đó. Phúc lấy sữa ở đó. Phúc làm rơi sữa. Phúc làm rơi sữa. Mai đưa sữa cho Phúc. Mai lấy sữa ở đó. Bình quay lại bếp. Bình đi ra hành lang. Bình đi ra hành lang. Phúc đi ra hành lang.
</context>

QUESTION: Ai đã cho sữa?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc lấy sữa ở đó. Phúc lấy sữa ở đó. Phúc làm rơi sữa. Phúc làm rơi sữa. Mai đưa sữa cho Phúc.
</context>

QUESTION: Ai đã cho sữa?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
462_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đi vào phòng ngủ. Hùng chuyển đến cơ quan. Hùng đi vào phòng tắm. Mai chộp lấy quả bóng ở đó. Phúc quay lại vườn. Mai làm rơi quả bóng. Mai đưa bóng đá đến đó. Mai lấy quả táo ở đó. Mai bỏ quả táo. Hùng đi đến cơ quan. Mai đi ra hành lang. Mai vứt quả bóng ở đó. Bình đi vào bếp. Mai đi đến văn phòng. Bình lấy quả táo đến đó. Phúc lấy sữa ở đó. Bình quay lại vườn. Bình đi vào phòng tắm. Bình quay lại văn phòng. Hùng đi vào phòng tắm. Bình đưa quả táo cho Mai. Phúc đi đến văn phòng. Mai quay lại hành lang. Phúc đưa sữa cho Bình.
</context>

QUESTION: Ai đã nhận được sữa?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Bình,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc đưa sữa cho Bình. Phúc lấy sữa ở đó.
</context>

QUESTION: Ai đã nhận được sữa?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc đưa sữa cho Bình. Phúc lấy sữa ở đó. Bình lấy quả táo đến đó. Bình đưa quả táo cho Mai. Bình đi vào bếp. Hùng đi đến cơ quan. Mai lấy quả táo ở đó. Mai bỏ quả táo. Mai chộp lấy quả bóng ở đó. Mai quay lại hành lang.
</context>

QUESTION: Ai đã nhận được sữa?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc đưa sữa cho Bình. Phúc lấy sữa ở đó. Bình lấy quả táo đến đó. Bình đưa quả táo cho Mai. Bình đi vào bếp.
</context>

QUESTION: Ai đã nhận được sữa?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
437_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai đi vào phòng tắm. Phúc đi vào bếp. Phúc nhặt sữa ở đó. Phúc nhặt bóng đá ở đó. Phúc đặt bóng xuống đó. Phúc đi đến văn phòng. Phúc nhặt quả táo ở đó. Mai chuyển đến văn phòng. Bình đi ra hành lang. Phúc đưa quả táo cho Mai. Bình đi đến cơ quan. Mai đưa quả táo cho Bình.
</context>

QUESTION: Mai đã đưa quả táo cho ai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Bình,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai đưa quả táo cho Bình. Phúc đưa quả táo cho Mai.
</context>

QUESTION: Mai đã đưa quả táo cho ai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai đưa quả táo cho Bình. Phúc đưa quả táo cho Mai. Phúc nhặt quả táo ở đó. Phúc đặt bóng xuống đó. Phúc nhặt sữa ở đó. Bình đi đến cơ quan. Mai chuyển đến văn phòng. Phúc nhặt bóng đá ở đó. Phúc đi đến văn phòng. Bình đi ra hành lang.
</context>

QUESTION: Mai đã đưa quả táo cho ai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Mai đưa quả táo cho Bình. Phúc đưa quả táo cho Mai. Phúc nhặt quả táo ở đó. Phúc đặt bóng xuống đó. Phúc nhặt sữa ở đó.
</context>

QUESTION: Mai đã đưa quả táo cho ai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
426_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc quay lại vườn. Mai đi ra vườn. Phúc đã chơi bóng ở đó. Bình đi ra vườn. Mai lấy sữa ở đó. Phúc đưa bóng cho Mai. Mai đưa quả bóng cho Bình. Bình bỏ bóng xuống. Hùng quay lại phòng tắm. Mai lấy quả táo ở đó.
</context>

QUESTION: Ai đã cho bóng đá?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",mai,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc đã chơi bóng ở đó. Mai đưa quả bóng cho Bình.
</context>

QUESTION: Ai đã cho bóng đá?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc đã chơi bóng ở đó. Mai đưa quả bóng cho Bình. Bình bỏ bóng xuống. Phúc đưa bóng cho Mai. Bình đi ra vườn. Phúc quay lại vườn. Mai lấy quả táo ở đó. Mai lấy sữa ở đó. Hùng quay lại phòng tắm. Mai đi ra vườn.
</context>

QUESTION: Ai đã cho bóng đá?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Phúc đã chơi bóng ở đó. Mai đưa quả bóng cho Bình. Bình bỏ bóng xuống. Phúc đưa bóng cho Mai. Bình đi ra vườn.
</context>

QUESTION: Ai đã cho bóng đá?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
432_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đi vào phòng ngủ. Hùng đã chơi bóng đá ở đó. Hùng bỏ bóng xuống. Phúc chộp lấy sữa ở đó. Bình đi ra vườn. Hùng đi ra vườn. Phúc đi vào phòng tắm. Bình đi đến cơ quan. Bình quay lại vườn. Phúc vứt sữa đi. Mai quay lại phòng ngủ. Mai nhặt bóng đá ở đó. Hùng đi vào bếp. Bình đi vệ sinh. Hùng đi đến cơ quan. Bình đi ra vườn. Mai đi đến văn phòng. Mai đưa quả bóng cho Hùng. Mai đi vào bếp. Hùng bỏ bóng xuống. Hùng đi vào phòng ngủ. Bình đi vào bếp. Hùng đi ra hành lang. Phúc đi đến văn phòng. Phúc nắm lấy bóng đá ở đó. Hùng chuyển đến cơ quan. Bình quay lại phòng ngủ. Phúc đánh rơi quả bóng. Mai đi ra hành lang. Hùng quay lại bếp. Phúc có bóng đá ở đó. Bình đi vào phòng tắm. Bình đi vào bếp. Mai đi vào phòng tắm. Phúc bỏ bóng đá. Bình đi vào phòng tắm. Mai lấy quả táo ở đó. Mai đi vào phòng ngủ. Bình lấy sữa ở đó. Bình bỏ sữa đi. Bình đi vào bếp. Mai đi vào phòng tắm. Mai lấy sữa ở đó. Bình đi ra vườn. Hùng quay lại phòng tắm. Phúc nhặt bóng đá ở đó. Mai đưa quả táo cho Hùng. Hùng đưa quả táo cho Mai. Mai bỏ sữa đi. Bình chuyển đến văn phòng.
</context>

QUESTION: Ai đã đưa quả táo cho Mai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Hùng,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả táo cho Mai. Mai đưa quả táo cho Hùng.
</context>

QUESTION: Ai đã đưa quả táo cho Mai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả táo cho Mai. Mai đưa quả táo cho Hùng. Mai lấy quả táo ở đó. Hùng bỏ bóng xuống. Hùng bỏ bóng xuống. Hùng đi ra vườn. Bình quay lại vườn. Bình đi ra vườn. Bình đi ra vườn. Bình đi ra vườn.
</context>

QUESTION: Ai đã đưa quả táo cho Mai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả táo cho Mai. Mai đưa quả táo cho Hùng. Mai lấy quả táo ở đó. Hùng bỏ bóng xuống. Hùng bỏ bóng xuống.
</context>

QUESTION: Ai đã đưa quả táo cho Mai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
438_vi,vi,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Bình chuyển vào phòng ngủ. Mai đưa bóng đá đến đó. Mai làm rơi quả bóng. Bình đi vệ sinh. Bình chuyển vào phòng ngủ. Mai có bóng đá ở đó. Mai đưa quả bóng cho Hùng. Hùng bỏ bóng đá. Hùng chuyển vào phòng ngủ. Mai đi đến văn phòng. Phúc quay lại cơ quan. Hùng đi đến cơ quan. Bình quay lại vườn. Hùng nhặt quả táo ở đó. Hùng đi vào phòng tắm. Hùng nhặt bóng đá ở đó. Hùng đi vào bếp. Hùng vồ lấy sữa ở đó. Hùng đánh rơi quả táo. Hùng lấy quả táo tới đó. Hùng đi ra hành lang. Hùng quay lại vườn. Bình đi đến cơ quan. Phúc đi ra vườn. Bình đi vào phòng ngủ. Mai đi vào bếp. Hùng bỏ quả táo. Phúc đi vào bếp. Hùng quay lại bếp. Hùng đưa quả bóng cho Mai.
</context>

QUESTION: Ai đã đưa quả bóng đá cho Mai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Hùng,"Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả bóng cho Mai. Hùng nhặt bóng đá ở đó.
</context>

QUESTION: Ai đã đưa quả bóng đá cho Mai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả bóng cho Mai. Hùng nhặt bóng đá ở đó. Mai đưa quả bóng cho Hùng. Hùng bỏ bóng đá. Mai đưa bóng đá đến đó. Mai có bóng đá ở đó. Mai làm rơi quả bóng. Hùng lấy quả táo tới đó. Hùng vồ lấy sữa ở đó. Hùng đi đến cơ quan.
</context>

QUESTION: Ai đã đưa quả bóng đá cho Mai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts about different relationships mixed with unrelated information. Answer the question based on relationships involving three entities.

<context>
Hùng đưa quả bóng cho Mai. Hùng nhặt bóng đá ở đó. Mai đưa quả bóng cho Hùng. Hùng bỏ bóng đá. Mai đưa bóng đá đến đó.
</context>

QUESTION: Ai đã đưa quả bóng đá cho Mai?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
578_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
Minh chuyển vào bếp. Mai đi đến văn phòng. Lan chuyển đến văn phòng. Dương chuyển ra vườn.
</context>

QUESTION: Lan có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",Đúng,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
Lan chuyển đến văn phòng. Mai đi đến văn phòng.
</context>

QUESTION: Lan có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
Lan chuyển đến văn phòng. Mai đi đến văn phòng. Minh chuyển vào bếp. Dương chuyển ra vườn.
</context>

QUESTION: Lan có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
Lan chuyển đến văn phòng. Mai đi đến văn phòng. Minh chuyển vào bếp. Dương chuyển ra vườn.
</context>

QUESTION: Lan có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
568_vi,vi,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
Minh đi vào bếp. Mai lấy sữa ở đó. Lan quay lại hành lang. Dương quay lại phòng tắm. Mai bỏ sữa đi. Dương đi vào bếp. Lan quay lại bếp. Lan đi vào phòng tắm. Minh quay lại vườn. Lan đi ra hành lang.
</context>

QUESTION: Lan có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}",KHÔNG,"Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
Lan đi ra hành lang. Lan quay lại hành lang.
</context>

QUESTION: Lan có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
Lan đi ra hành lang. Lan quay lại hành lang. Mai lấy sữa ở đó. Lan quay lại bếp. Dương đi vào bếp. Dương quay lại phòng tắm. Lan đi vào phòng tắm. Minh đi vào bếp. Mai bỏ sữa đi. Minh quay lại vườn.
</context>

QUESTION: Lan có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}","Read the provided text, which contains facts mixed with unrelated information. Answer the yes-no question with either ""Yes"" or ""No,"" based only on the provided facts.

<context>
Lan đi ra hành lang. Lan quay lại hành lang. Mai lấy sữa ở đó. Lan quay lại bếp. Dương đi vào bếp.
</context>

QUESTION: Lan có ở văn phòng không?

Format your response strictly in JSON, and output the answer only.
{
    ""ANSWER"":     
}"
