,passage,question,question_type,input_lang,target
6275,Sabine schnappte sich die Milch. Sabine ließ die Milch dort fallen. Sabine nahm die Milch. Bertha schnappte sich den Apfel. Sabine ging ins Schlafzimmer. Bertha ließ den Apfel zurück. Sabine kippte die Milch weg. Sabine hob die Milch auf. Lukas ging zurück in den Garten. Hans ging ins Badezimmer. Sabine hat die Milch dagelassen. Sabine brachte die Milch dorthin. Bertha ging ins Badezimmer. Sabine kippte die Milch weg. Sabine schnappte sich die Milch. Bertha hat den Fußball bekommen. Lukas ging in den Flur. Lukas ging ins Schlafzimmer. Bertha legte den Fußball hin. Bertha brachte den Fußball dorthin. Bertha reiste ins Büro. Hans reiste ins Büro. Hans ging zum Flur. Hans zog ins Büro. Sabine stellte die Milch ab. Bertha warf den Fußball weg. Hans ging zum Flur. Bertha reiste in den Garten. Lukas hat die Milch bekommen. Sabine ging ins Büro. Lukas ging in die Küche. Lukas ging zurück in den Garten. Bertha ging zum Flur. Lukas reiste ins Büro. Sabine hat den Fußball dorthin mitgenommen. Bertha ging zurück ins Büro. Sabine ging ins Badezimmer. Lukas ging ins Badezimmer. Sabine hat den Fußball verlassen. Lukas schnappte sich den Fußball. Hans ging zurück in den Garten. Sabine ging zurück ins Büro. Bertha ging ins Badezimmer. Dort hat Lukas die Milch weggeworfen. Lukas legte den Fußball hin. Bertha hob die Milch auf. Bertha ging ins Büro. Hans ging ins Schlafzimmer. Sabine reiste in den Garten. Sabine ging in die Küche. Lukas hat den Fußball dorthin gebracht. Bertha ging ins Schlafzimmer. Lukas hat den Fußball verlassen. Hans ging ins Büro. Bertha ließ die Milch fallen. Lukas schnappte sich den Fußball. Sabine ging ins Schlafzimmer. Bertha reiste in die Küche. Lukas reiste in den Garten. Bertha ging zurück ins Schlafzimmer. Bertha zog in den Garten. Sabine ging zurück in den Garten. Sabine ging zum Flur. Sabine reiste in den Garten. Lukas warf den Fußball weg. Bertha schnappte sich den Fußball. Bertha ging zurück ins Schlafzimmer. Dort legte Bertha den Fußball ab. Bertha ging in die Küche. Hans ging zurück in die Küche. Bertha hat dort den Apfel bekommen. Lukas ging in den Flur. Bertha ging in den Garten. Lukas ging zurück ins Büro. Bertha ließ den Apfel fallen. Hans zog in den Garten. Dort schnappte sich Sabine den Apfel. Sabine ging ins Schlafzimmer. Sabine schnappte sich die Milch. Sabine ging ins Badezimmer.,Wo war der Apfel vor dem Badezimmer?,qa3,de,Schlafzimmer
6276,Sabine ging zurück in den Flur. Bertha hat die Milch bekommen. Lukas reiste in den Garten. Lukas hat den Apfel bekommen. Hans ging zurück in den Flur. Bertha ging zurück ins Büro. Lukas reiste zum Flur. Lukas ging zurück ins Badezimmer. Lukas reiste zum Flur. Bertha ging ins Badezimmer. Lukas ließ den Apfel fallen. Sabine ging ins Badezimmer.,Wo war der Apfel vor dem Flur?,qa3,de,Badezimmer
6277,Hans reiste in die Küche. Sabine ging zurück in den Flur. Sabine ging ins Badezimmer. Lukas nahm den Apfel. Bertha ging in den Flur. Dort holte Sabine die Milch ab. Bertha ging zurück ins Büro. Lukas ging ins Badezimmer. Sabine ging zurück in den Garten. Sabine reiste ins Büro. Sabine ließ die Milch fallen. Dort hat Lukas den Apfel weggeworfen. Hans ging ins Badezimmer. Lukas nahm den Apfel. Sabine nahm die Milch. Lukas ging zurück ins Schlafzimmer. Lukas legte den Apfel hin. Sabine nahm den Fußball. Hans zog in den Garten. Bertha zog in den Garten. Bertha ging in den Flur. Dort hat Lukas den Apfel aufgehoben. Lukas legte den Apfel hin. Hans ging zurück in den Flur. Hans ging ins Badezimmer. Lukas ging ins Badezimmer. Sabine ließ die Milch dort fallen. Sabine hat die Milch bekommen. Hans ging zurück ins Schlafzimmer. Hans ging zurück ins Badezimmer. Sabine ließ die Milch fallen. Lukas ging zurück ins Büro. Bertha zog ins Büro. Sabine warf den Fußball weg. Bertha ging in den Garten. Lukas ging in den Garten. Sabine hat den Fußball bekommen. Hans ging zurück in die Küche. Bertha ging in den Flur. Sabine legte den Fußball hin. Hans ging in den Garten. Sabine brachte die Milch dorthin. Hans reiste in die Küche. Sabine ging zum Flur. Lukas ging in den Flur. Sabine hat die Milch dort gelassen. Lukas schnappte sich die Milch. Sabine ging ins Schlafzimmer. Bertha ging ins Schlafzimmer. Bertha nahm den Apfel. Lukas hat die Milch hinterlassen. Bertha legte dort den Apfel ab. Bertha ging zurück in den Garten. Sabine hat den Apfel bekommen. Bertha ging in die Küche. Lukas nahm die Milch. Dort stellte Lukas die Milch ab. Sabine ging zurück in die Küche. Lukas ging zurück in den Garten. Sabine ließ den Apfel fallen. Hans ging ins Badezimmer. Bertha hat den Apfel bekommen. Lukas ging in den Flur. Lukas reiste in den Garten. Bertha ging zum Flur. Bertha hob die Milch auf. Bertha ging ins Schlafzimmer. Sabine zog in den Garten. Hans reiste in den Garten. Bertha warf den Apfel weg. Hans reiste ins Büro. Bertha nahm den Apfel. Bertha ließ den Apfel fallen. Sabine ging zurück in die Küche. Bertha schnappte sich den Apfel. Sabine ging ins Schlafzimmer. Lukas reiste in die Küche. Bertha zog in den Garten. Hans nahm den Fußball. Hans hat den Fußball weggeworfen. Bertha ging zum Flur. Sabine ging ins Büro. Bertha ging ins Schlafzimmer. Hans nahm den Fußball. Sabine ging ins Schlafzimmer. Sabine ging in den Flur. Hans reiste in die Küche. Bertha ging zurück in die Küche. Sabine ging zurück ins Badezimmer. Sabine reiste ins Büro. Lukas ging zurück ins Badezimmer. Hans hat den Fußball dort fallen lassen. Bertha reiste in den Garten. Sabine ging in die Küche. Hans hat den Fußball bekommen. Sabine zog in den Garten. Lukas ging in den Garten. Hans hat den Fußball verlassen. Bertha hat die Milch zurückgelassen. Lukas ging in die Küche.,Wo war die Milch vor der Küche?,qa3,de,Schlafzimmer
6278,Bertha ging ins Schlafzimmer. Lukas schnappte sich die Milch. Hans ging zurück ins Büro. Hans ging in den Flur. Hans hob den Apfel auf. Lukas ging ins Badezimmer. Hans legte den Apfel hin. Bertha ging in die Küche. Dort stellte Lukas die Milch ab. Lukas reiste in die Küche. Hans reiste in die Küche. Sabine ging ins Schlafzimmer. Bertha ging ins Schlafzimmer. Hans ging ins Badezimmer. Lukas ging in den Garten. Hans schnappte sich dort die Milch. Hans ging zurück in die Küche. Bertha ging zurück ins Badezimmer. Bertha ging zurück in den Flur. Bertha zog in den Garten. Bertha ging zum Flur. Bertha ging in den Garten. Lukas ging in die Küche. Hans hat die Milch dort weggeworfen. Lukas ging zurück in den Flur. Bertha ging in die Küche. Bertha hob die Milch auf. Sabine reiste ins Büro. Hans ging ins Schlafzimmer. Hans zog ins Büro. Dort schnappte sich Lukas den Apfel. Lukas legte den Apfel hin. Bertha reiste in den Garten. Bertha ging ins Büro. Bertha stellte die Milch ab. Lukas hat den Apfel bekommen. Lukas warf den Apfel weg. Lukas hob den Apfel auf. Bertha schnappte sich den Fußball. Bertha reiste in den Garten. Hans ging ins Badezimmer. Lukas ging zurück ins Badezimmer. Bertha ließ den Fußball dort fallen. Sabine ging in die Küche. Sabine ging zurück in den Garten. Bertha nahm den Fußball. Bertha ging ins Badezimmer. Lukas hat den Apfel verlassen. Hans ging in den Flur. Sabine ging in den Flur. Bertha hat den Fußball verlassen. Lukas hat den Fußball bekommen. Bertha hob den Apfel auf. Bertha ließ den Apfel fallen. Bertha ging zurück ins Schlafzimmer. Lukas ging ins Schlafzimmer. Lukas hat den Fußball verlassen. Sabine zog in den Garten. Bertha hat den Fußball bekommen. Bertha ließ den Fußball fallen. Bertha ging zurück in den Garten. Lukas schnappte sich den Fußball. Sabine ging ins Badezimmer. Lukas legte den Fußball hin. Hans ging in die Küche. Sabine schnappte sich den Apfel. Sabine ließ den Apfel fallen. Bertha ging ins Badezimmer. Sabine nahm den Apfel. Lukas nahm den Fußball. Bertha ging in die Küche. Bertha reiste in den Garten. Bertha ging auf die Toilette. Lukas reiste zum Flur. Bertha ging ins Schlafzimmer. Sabine reiste in den Garten. Bertha ging zurück ins Badezimmer. Dort hat Lukas den Fußball weggeworfen. Sabine ging in die Küche. Lukas nahm den Fußball in die Hand. Bertha ging ins Schlafzimmer. Sabine hat den Apfel liegen gelassen. Lukas ließ den Fußball fallen. Sabine hat den Apfel bekommen. Dort legte Sabine den Apfel ab. Hans zog in den Garten. Lukas zog ins Büro. Sabine hat den Apfel bekommen. Lukas nahm die Milch. Sabine warf den Apfel weg. Hans ging in den Flur. Sabine ging zurück ins Büro. Lukas hat die Milch hinterlassen. Hans nahm den Fußball. Bertha ging in die Küche. Hans ging ins Badezimmer. Bertha ging ins Badezimmer. Hans hat den Fußball verlassen. Sabine hat die Milch bekommen. Hans ging ins Schlafzimmer. Lukas ging ins Badezimmer. Lukas zog in den Garten. Bertha nahm den Fußball. Sabine kippte die Milch weg. Sabine ging ins Schlafzimmer. Lukas ging ins Badezimmer. Hans ging in den Garten. Hans reiste in die Küche. Bertha zog ins Büro. Bertha ging in die Küche. Bertha hob den Apfel auf. Sabine zog ins Büro. Sabine ging ins Badezimmer. Bertha ging ins Schlafzimmer. Lukas reiste in die Küche. Bertha ging ins Badezimmer. Sabine ging ins Schlafzimmer. Lukas ging zurück ins Büro. Bertha ging in den Flur. Hans ging ins Badezimmer. Sabine ging zurück in die Küche. Sabine ging zurück ins Büro. Lukas schnappte sich die Milch. Lukas stellte die Milch ab. Bertha hat den Apfel dort weggeworfen. Lukas ging auf die Toilette. Sabine zog in den Garten. Hans zog in den Garten.,Wo war der Apfel vor dem Flur?,qa3,de,Badezimmer
6279,Hans schnappte sich den Fußball. Lukas ging ins Schlafzimmer. Hans ließ den Fußball fallen. Lukas hat den Apfel bekommen. Dort hat Lukas den Apfel fallen lassen. Hans ging zum Flur. Bertha nahm den Fußball. Bertha legte den Fußball hin. Lukas hat den Apfel bekommen. Sabine schnappte sich die Milch. Lukas ging zurück ins Badezimmer. Bertha ging zurück in die Küche. Lukas ließ den Apfel fallen. Hans reiste in den Garten. Sabine hat die Milch dagelassen. Bertha ging zurück in den Garten. Dort holte Sabine die Milch ab. Hans ging zurück in die Küche. Bertha ging ins Badezimmer. Bertha reiste ins Büro. Sabine kippte die Milch weg. Sabine hat die Milch bekommen. Lukas hat den Apfel bekommen. Lukas ging zurück in die Küche. Hans ging ins Schlafzimmer. Lukas ging ins Badezimmer. Sabine ließ die Milch dort fallen. Dort hat Lukas den Apfel fallen lassen.,Wo war der Apfel vor dem Badezimmer?,qa3,de,Küche
6280,Sabine ging ins Büro. Hans ging ins Schlafzimmer. Hans hat den Apfel bekommen. Sabine ging in die Küche. Sabine ging ins Badezimmer. Hans legte den Apfel hin. Sabine ging zurück ins Schlafzimmer. Bertha ging ins Schlafzimmer. Lukas reiste zum Flur. Bertha nahm den Apfel. Lukas reiste in den Garten. Hans ging zurück ins Badezimmer. Hans ging in den Flur. Hans reiste in den Garten. Bertha ließ den Apfel zurück. Sabine ging zum Flur. Sabine ging ins Schlafzimmer. Sabine ging zurück ins Büro. Lukas ging ins Badezimmer. Bertha ging ins Badezimmer. Lukas ging ins Schlafzimmer. Sabine ging zum Flur. Bertha ging in den Flur. Bertha ging ins Badezimmer. Lukas schnappte sich den Apfel. Lukas ging ins Badezimmer. Lukas hat den Apfel verlassen. Hans ging zurück in den Flur. Bertha hob den Apfel auf. Bertha ließ den Apfel dort fallen. Lukas nahm den Apfel. Lukas ließ den Apfel fallen. Lukas hob den Apfel auf. Lukas ging zurück ins Schlafzimmer. Bertha reiste ins Büro. Sabine ging in die Küche. Bertha ging in die Küche. Lukas hat den Apfel dort gelassen. Lukas hat den Apfel bekommen. Bertha ging zurück in den Flur. Hans reiste in den Garten. Lukas warf den Apfel weg. Lukas reiste in die Küche. Lukas ging in den Flur. Hans reiste ins Büro. Sabine ging ins Badezimmer. Lukas ging ins Schlafzimmer. Hans ging ins Schlafzimmer. Hans hob den Apfel auf. Hans reiste in den Garten. Bertha ging ins Büro. Hans ging ins Schlafzimmer. Hans reiste ins Büro. Hans warf den Apfel weg.,Wo war der Apfel vor dem Schlafzimmer?,qa3,de,Garten
6281,Hans ging zurück ins Badezimmer. Hans ging zurück ins Schlafzimmer. Lukas ging ins Büro. Bertha nahm die Milch. Bertha hat die Milch zurückgelassen. Hans ging in den Flur. Bertha nahm die Milch. Bertha hat die Milch zurückgelassen. Sabine ging ins Schlafzimmer. Bertha ging auf die Toilette. Sabine ging in den Garten. Bertha ging in die Küche. Lukas ging ins Schlafzimmer. Sabine ging in die Küche. Sabine hat die Milch bekommen. Lukas schnappte sich den Fußball. Hans reiste in die Küche. Sabine zog ins Büro. Dort hat Lukas den Apfel mitgenommen. Lukas legte den Apfel hin. Hans ging zurück ins Schlafzimmer. Hans reiste ins Büro. Lukas warf den Fußball weg. Sabine ließ die Milch fallen. Sabine hat die Milch bekommen. Lukas nahm den Fußball in die Hand. Lukas hat den Apfel bekommen. Lukas ließ den Fußball fallen. Lukas zog ins Büro. Sabine stellte die Milch ab. Lukas reiste in den Garten. Lukas ging in den Flur. Sabine schnappte sich die Milch. Bertha ging ins Schlafzimmer. Lukas hat den Apfel verlassen. Lukas zog ins Büro. Lukas ging ins Schlafzimmer. Lukas reiste in den Garten.,Wo war der Apfel vor dem Garten?,qa3,de,Büro
6282,Hans ging zurück ins Badezimmer. Hans ging zurück ins Schlafzimmer. Lukas ging ins Büro. Bertha nahm die Milch. Bertha hat die Milch zurückgelassen. Hans ging in den Flur. Bertha nahm die Milch. Bertha hat die Milch zurückgelassen. Sabine ging ins Schlafzimmer. Bertha ging auf die Toilette. Sabine ging in den Garten. Bertha ging in die Küche. Lukas ging ins Schlafzimmer. Sabine ging in die Küche. Sabine hat die Milch bekommen. Lukas schnappte sich den Fußball. Hans reiste in die Küche. Sabine zog ins Büro. Dort hat Lukas den Apfel mitgenommen. Lukas legte den Apfel hin. Hans ging zurück ins Schlafzimmer. Hans reiste ins Büro. Lukas warf den Fußball weg. Sabine ließ die Milch fallen. Sabine hat die Milch bekommen. Lukas nahm den Fußball in die Hand. Lukas hat den Apfel bekommen. Lukas ließ den Fußball fallen. Lukas zog ins Büro. Sabine stellte die Milch ab. Lukas reiste in den Garten. Lukas ging in den Flur. Sabine schnappte sich die Milch. Bertha ging ins Schlafzimmer. Lukas hat den Apfel verlassen. Lukas zog ins Büro. Lukas ging ins Schlafzimmer. Lukas reiste in den Garten. Bertha brachte den Fußball dorthin. Lukas ging zurück ins Büro. Sabine stellte die Milch ab. Dort holte Hans die Milch ab. Hans ließ die Milch fallen. Sabine hob die Milch auf. Sabine ging zurück ins Badezimmer. Bertha legte den Fußball hin. Hans ging ins Schlafzimmer. Sabine hat die Milch dagelassen. Hans ging in die Küche. Lukas ging ins Schlafzimmer. Hans reiste ins Büro. Bertha schnappte sich den Fußball. Sabine hat die Milch bekommen. Sabine zog in den Garten. Bertha ging zum Flur. Bertha schnappte sich den Apfel. Bertha ließ den Fußball fallen. Sabine ging ins Schlafzimmer. Sabine ging zurück in den Flur. Hans ging ins Badezimmer. Hans reiste ins Büro. Dort schnappte sich Bertha den Fußball. Bertha hat den Fußball verlassen. Bertha ließ den Apfel zurück. Hans ging ins Schlafzimmer. Hans reiste ins Büro. Sabine ließ die Milch fallen. Bertha nahm die Milch. Sabine nahm den Apfel. Bertha hat die Milch zurückgelassen. Bertha hat die Milch bekommen. Hans ging in die Küche. Hans ging ins Schlafzimmer. Bertha stellte die Milch dort ab. Bertha nahm den Fußball. Hans ging in die Küche. Sabine ging ins Badezimmer. Bertha hat den Fußball verlassen. Dort holte Bertha die Milch. Hans ging zurück ins Badezimmer. Sabine ging in die Küche. Sabine ging ins Schlafzimmer. Bertha hat den Fußball bekommen. Lukas reiste in den Garten. Lukas ging zurück ins Badezimmer. Hans ging zurück in den Flur. Lukas reiste in den Garten. Lukas reiste in die Küche. Hans ging ins Schlafzimmer. Sabine zog in den Garten. Sabine ging in die Küche. Lukas zog ins Büro. Bertha ging ins Badezimmer. Bertha stellte die Milch ab. Sabine zog in den Garten. Bertha ging ins Büro. Lukas ging ins Badezimmer. Lukas schnappte sich die Milch. Lukas ließ die Milch fallen. Bertha ließ den Fußball fallen. Bertha hat den Fußball bekommen. Bertha ließ den Fußball fallen. Hans ging ins Büro. Hans ging in die Küche. Sabine legte den Apfel hin. Bertha ging zum Flur.,Wo war der Apfel vor dem Garten?,qa3,de,Küche
6283,Sabine hat dort den Apfel mitgenommen. Bertha reiste in den Garten. Hans nahm die Milch. Hans hat die Milch dort weggeworfen. Bertha ging ins Badezimmer. Lukas ging ins Badezimmer. Hans nahm den Fußball. Bertha ging ins Büro. Lukas ging ins Büro. Hans nahm die Milch. Dort hat Sabine den Apfel weggeworfen. Hans hat die Milch hinterlassen. Lukas nahm die Milch. Sabine ging in die Küche. Hans hat den Fußball verlassen. Bertha hat den Fußball bekommen. Sabine zog ins Büro. Sabine ging zurück in den Garten. Bertha ging zurück ins Badezimmer. Hans ging in die Küche. Lukas ließ die Milch fallen. Bertha zog in den Garten. Lukas schnappte sich die Milch. Sabine ging in die Küche. Bertha ließ den Fußball fallen. Bertha nahm den Fußball. Bertha ging zum Flur. Bertha hat dort den Fußball weggeworfen. Bertha ging zurück in die Küche. Sabine reiste in den Garten. Sabine ging in den Flur. Hans ging ins Badezimmer. Bertha reiste in den Garten. Sabine nahm den Apfel. Sabine schnappte sich den Fußball. Lukas ging zurück ins Badezimmer. Sabine ging ins Schlafzimmer. Sabine ging in die Küche. Lukas reiste zum Flur. Sabine ging in den Flur. Hans ging ins Schlafzimmer. Lukas ging ins Büro. Sabine ging ins Schlafzimmer. Lukas reiste in den Garten. Hans ging in den Garten. Lukas reiste zum Flur. Bertha ging ins Schlafzimmer. Sabine legte den Apfel hin. Dort legte Sabine den Fußball ab. Hans ging in die Küche.,Wo war der Apfel vor dem Schlafzimmer?,qa3,de,Flur
6284,Sabine hob die Milch auf. Hans nahm den Apfel. Bertha hat den Fußball bekommen. Sabine reiste in den Garten. Bertha reiste ins Büro. Hans warf den Apfel weg. Bertha ging in die Küche. Hans hat dort den Apfel bekommen. Hans hat den Apfel verlassen. Sabine ging zum Flur. Hans hob den Apfel auf. Sabine ließ die Milch dort fallen. Sabine ging in die Küche. Lukas reiste in die Küche. Hans ging in den Flur. Bertha ging in den Flur.,Wo war die Milch vor dem Flur?,qa3,de,Garten
6285,Lukas reiste ins Büro. Hans zog in den Garten. Lukas reiste zum Flur. Bertha ging zurück ins Schlafzimmer. Bertha reiste ins Büro. Sabine ging ins Schlafzimmer. Bertha ging in die Küche. Bertha nahm den Fußball. Bertha hat den Fußball verlassen. Bertha ging ins Schlafzimmer. Hans reiste in die Küche. Bertha ging zurück in den Garten. Bertha ging ins Schlafzimmer. Hans ging ins Badezimmer. Bertha reiste in den Garten. Hans schnappte sich die Milch. Hans ging ins Schlafzimmer. Bertha reiste in die Küche. Bertha ging ins Badezimmer. Lukas ging zurück ins Schlafzimmer. Lukas ging zurück ins Büro. Hans ging in den Flur. Lukas ging in die Küche. Dort schnappte sich Lukas den Fußball. Lukas schnappte sich den Apfel. Hans stellte die Milch ab. Sabine ging zum Flur. Sabine reiste ins Büro. Lukas ging zurück ins Büro. Hans reiste in den Garten. Hans reiste in die Küche. Lukas hat den Fußball verlassen. Dorthin legte Lukas den Apfel ab. Sabine schnappte sich den Fußball. Bertha reiste ins Büro. Sabine legte den Fußball hin. Bertha hat dort den Fußball abgeholt. Lukas ging zurück in den Flur. Sabine ging in die Küche. Lukas reiste ins Büro. Bertha schnappte sich den Apfel. Lukas ging ins Schlafzimmer. Sabine ging zurück ins Schlafzimmer. Bertha ging ins Badezimmer. Lukas reiste in den Garten. Lukas ging ins Schlafzimmer. Dort legte Bertha den Fußball ab. Hans ging ins Büro. Lukas ging in die Küche. Bertha hat den Apfel dort weggeworfen. Lukas ging zurück in den Flur. Sabine ging zurück ins Badezimmer. Bertha ging ins Büro. Bertha ging zurück ins Schlafzimmer. Hans ging in den Flur. Sabine ging in den Garten. Hans zog ins Büro. Lukas hat die Milch bekommen. Hans ging ins Schlafzimmer. Bertha ging in den Flur. Bertha reiste in den Garten. Bertha ging in die Küche. Sabine ging in die Küche. Sabine reiste ins Büro. Lukas ging in die Küche. Hans ging ins Badezimmer. Hans nahm den Fußball. Hans reiste zum Flur. Hans legte den Fußball hin. Sabine ging zurück ins Schlafzimmer. Lukas ging ins Schlafzimmer. Hans nahm den Fußball. Lukas ging zurück in den Flur. Hans hat den Fußball dort fallen lassen. Hans schnappte sich den Fußball. Bertha ging zum Flur. Bertha ging ins Schlafzimmer. Hans ging zurück ins Badezimmer. Lukas ging in die Küche. Hans nahm den Apfel. Hans ging zum Flur. Lukas reiste ins Schlafzimmer. Hans hat dort den Fußball weggeworfen. Hans nahm den Fußball. Bertha ging zurück in den Garten. Hans hat den Fußball verlassen. Hans nahm den Fußball. Lukas hat die Milch hinterlassen.,Wo war die Milch vor dem Schlafzimmer?,qa3,de,Küche
6286,Bertha ging zurück ins Büro. Bertha ging zurück ins Badezimmer. Bertha ging zurück in den Flur. Bertha ging zurück ins Schlafzimmer. Bertha reiste in die Küche. Lukas ging ins Schlafzimmer. Bertha nahm den Fußball. Lukas reiste zum Flur. Lukas reiste ins Schlafzimmer. Sabine ging zum Flur. Bertha zog in den Garten. Dort legte Bertha den Fußball ab. Bertha ging in die Küche. Lukas ging in den Flur. Sabine zog in den Garten. Bertha ging auf die Toilette. Bertha hob den Apfel auf. Bertha zog in den Garten. Sabine nahm den Fußball. Lukas ging zurück ins Büro. Sabine hat den Fußball verlassen. Bertha legte den Apfel hin. Hans ging ins Badezimmer. Hans schnappte sich die Milch. Lukas reiste in die Küche. Sabine hat den Apfel dort bekommen. Bertha zog ins Büro. Sabine ging zum Flur. Sabine hat den Apfel liegen gelassen. Sabine ging ins Badezimmer. Sabine ging in die Küche. Sabine ging in den Flur. Sabine nahm den Apfel. Bertha ging zurück in den Flur. Sabine reiste in den Garten. Sabine ließ den Apfel fallen. Bertha ging ins Badezimmer. Bertha reiste ins Büro. Sabine ging in die Küche. Sabine ging ins Schlafzimmer. Lukas ging ins Badezimmer. Hans ging zurück ins Büro. Hans hat die Milch hinterlassen. Bertha ging zurück ins Badezimmer. Hans schnappte sich die Milch. Hans ging zurück in den Flur. Hans zog in den Garten. Sabine ging ins Badezimmer. Sabine ging in den Flur. Dort schnappte sich Hans den Fußball. Lukas reiste in die Küche. Hans hat dort den Fußball abgelegt. Bertha reiste in den Garten. Bertha hat den Fußball bekommen. Lukas ging in den Garten. Lukas reiste in die Küche. Hans schüttete die Milch weg. Hans hat dort den Apfel bekommen. Hans hob die Milch auf. Hans ließ den Apfel fallen. Hans hob den Apfel auf. Bertha ging in die Küche. Bertha ging zurück ins Büro. Hans reiste zum Flur. Hans schüttete die Milch weg. Bertha ging auf die Toilette. Bertha ging in den Flur. Sabine ging ins Schlafzimmer. Sabine ging ins Badezimmer. Bertha ließ den Fußball dort fallen.,Wo war der Fußball vor dem Büro?,qa3,de,Küche
6287,Sabine ging in den Flur. Lukas reiste ins Schlafzimmer. Hans ging ins Badezimmer. Bertha schnappte sich den Apfel. Hans ging in die Küche. Bertha ging ins Büro. Hans ging zurück ins Badezimmer. Dort hat Hans den Fußball abgeholt. Bertha ließ den Apfel zurück. Bertha schnappte sich den Apfel. Hans ließ den Fußball fallen. Sabine ging in die Küche. Bertha ging in die Küche. Sabine schnappte sich die Milch. Hans reiste in die Küche. Sabine ging in den Flur. Hans zog in den Garten. Sabine ging ins Büro. Sabine ging zurück ins Badezimmer. Bertha ging ins Schlafzimmer. Bertha ging in den Garten. Hans ging in die Küche. Dort schnappte sich Sabine den Fußball. Sabine ließ den Fußball fallen. Dort hat Sabine die Milch weggeworfen. Sabine ging zurück in den Flur.,Wo war die Milch vor der Toilette?,qa3,de,Büro
6288,Bertha ging ins Büro. Bertha ging in die Küche. Sabine ging zum Flur. Hans nahm den Fußball. Bertha schnappte sich dort die Milch. Bertha hat die Milch zurückgelassen. Hans schnappte sich die Milch. Lukas ging ins Schlafzimmer. Lukas ging zurück in die Küche. Sabine ging ins Schlafzimmer. Hans ließ den Fußball fallen. Bertha ging in den Flur. Hans schüttete die Milch weg. Lukas ging zurück ins Badezimmer. Sabine ging in die Küche. Sabine nahm den Fußball. Hans hob die Milch auf. Hans stellte die Milch ab. Bertha zog ins Büro. Lukas ging ins Schlafzimmer. Hans hob die Milch auf. Hans ließ die Milch dort fallen. Sabine legte den Fußball hin. Lukas ging ins Badezimmer. Hans schnappte sich den Fußball. Bertha ging ins Badezimmer. Hans ging ins Badezimmer. Lukas ging ins Schlafzimmer. Dort hat Lukas den Apfel mitgenommen. Sabine ging zum Flur. Hans ging in den Flur. Bertha ging ins Schlafzimmer. Lukas ließ den Apfel fallen. Lukas reiste in den Garten. Bertha hat den Apfel bekommen. Hans legte den Fußball hin. Hans nahm den Fußball. Hans ging ins Badezimmer. Bertha ließ den Apfel zurück. Hans hat den Fußball verlassen. Sabine ging zurück ins Schlafzimmer. Bertha nahm den Apfel dorthin. Hans hat den Fußball bekommen. Sabine ging zum Flur. Hans reiste in den Garten. Sabine ging zurück in die Küche. Lukas reiste in die Küche. Hans ließ den Fußball fallen. Bertha reiste in den Garten. Lukas hat die Milch bekommen. Bertha nahm den Fußball. Bertha hat den Fußball verlassen. Hans schnappte sich den Fußball. Lukas ging ins Schlafzimmer. Lukas hat dort die Milch fallen lassen. Lukas ging ins Büro. Bertha ließ den Apfel fallen. Hans ging ins Badezimmer. Hans zog in den Garten. Hans nahm den Apfel. Lukas ging in den Flur. Hans hat den Apfel verlassen. Sabine zog ins Büro. Bertha ging ins Badezimmer. Hans schnappte sich den Apfel. Bertha ging zum Flur. Lukas ging zurück in den Garten. Lukas ging in die Küche. Sabine ging in die Küche. Hans ging zurück ins Schlafzimmer. Hans hat die Milch bekommen. Sabine ging ins Schlafzimmer. Lukas ging ins Schlafzimmer. Lukas ging zurück in die Küche. Sabine ging in den Garten. Lukas ging in den Garten. Sabine ging ins Badezimmer. Sabine zog ins Büro. Hans ließ den Apfel fallen. Lukas reiste in die Küche. Bertha ging zurück ins Büro. Hans hat den Fußball dort gelassen. Hans ging in den Garten. Lukas ging ins Büro. Hans schüttete die Milch weg. Hans ging ins Badezimmer.,Wo war der Fußball vor dem Garten?,qa3,de,Badezimmer
