,passage,question,question_type,input_lang,target
167,Mai đi vào bếp. Mai đi vào phòng ngủ. Lan đi đến văn phòng. Minh quay lại hành lang. Dương chộp lấy quả bóng ở đó. Dương rời bỏ bóng đá. Dương có bóng đá ở đó. Lan đi ra hành lang. Minh lấy quả táo ở đó. Dương đánh rơi quả bóng. Mai nhặt bóng đá ở đó. Dương chuyển ra vườn. Mai quay lại vườn. Minh lấy sữa ở đó. Dương quay lại bếp. Minh đi đến cơ quan. Lan đi vào phòng ngủ. Lan quay lại phòng tắm. Lan đi ra hành lang. Mai rời bỏ bóng đá. Minh đi vào phòng ngủ. Lan đi vào bếp.,Bóng đá ở đâu?,qa2,vi,vườn
168,Minh đi ra vườn. Minh đi vào phòng ngủ. Minh lấy sữa ở đó. Dương chuyển ra vườn. Lan đi ra hành lang. Minh chộp lấy quả bóng ở đó. Minh rời bỏ bóng đá. Minh bỏ sữa đi. Lan lấy quả táo ở đó. Mai di chuyển ra hành lang.,Bóng đá ở đâu?,qa2,vi,phòng ngủ
169,Mai đi vào phòng ngủ. Dương đi đến văn phòng. Lan lấy quả táo ở đó. Lan đi vào phòng tắm. Lan đánh rơi quả táo. Mai chộp lấy quả bóng ở đó.,Quả táo ở đâu?,qa2,vi,phòng tắm
170,Lan chuyển ra vườn. Lan nhặt quả táo ở đó. Minh đi đến văn phòng. Dương đi ra hành lang. Mai đưa bóng đá đến đó. Mai vứt bỏ quả bóng đá. Mai chộp lấy quả bóng ở đó. Minh lấy sữa ở đó. Mai bỏ bóng đá ở đó. Dương chuyển vào phòng ngủ. Minh đi ra vườn. Dương đi ra hành lang. Mai nhặt bóng đá ở đó. Lan để lại quả táo. Mai bỏ bóng đá ở đó. Mai đưa bóng đá đến đó. Dương đi vào bếp. Minh lấy quả táo ở đó. Mai vứt bỏ quả bóng đá. Lan đi vào phòng tắm. Mai có bóng đá ở đó. Lan đi vào phòng ngủ. Mai rời bỏ bóng đá. Minh quay lại văn phòng. Lan đi ra hành lang. Minh đi ra vườn. Minh vứt quả táo đi. Mai nhặt bóng đá ở đó. Minh lấy quả táo ở đó. Minh đặt sữa xuống đó.,Sữa ở đâu?,qa2,vi,vườn
171,Minh lấy quả táo ở đó. Minh đánh rơi quả táo. Dương quay lại phòng tắm. Minh chộp lấy quả táo ở đó. Mai đi vào bếp. Lan quay lại vườn. Minh đánh rơi quả táo. Minh lấy quả táo ở đó. Minh đánh rơi quả táo. Dương đi đến văn phòng. Lan đi ra hành lang. Minh lấy quả táo ở đó. Lan đi vào phòng tắm. Dương lấy sữa ở đó. Minh vứt quả táo đi. Minh chuyển vào bếp. Dương để sữa ở đó. Dương quay lại phòng tắm. Lan đi ra vườn. Mai có bóng đá ở đó. Mai vứt bỏ quả bóng đá. Minh đi vào phòng tắm. Dương đi đến văn phòng. Dương đi vào phòng tắm. Minh chuyển đến khu vườn. Mai quay lại văn phòng. Dương đi đến văn phòng. Dương nhặt sữa ở đó. Dương vứt sữa đi. Minh đi vào phòng ngủ.,Sữa ở đâu?,qa2,vi,văn phòng
172,Lan đi vào bếp. Dương đi ra hành lang. Mai đi vào bếp. Mai đi vào phòng ngủ. Dương chuyển vào phòng ngủ. Lan đi vào phòng ngủ. Dương chuyển vào bếp. Dương đi đến văn phòng. Minh đi đến văn phòng. Minh chuyển đến khu vườn. Dương chộp lấy sữa ở đó. Minh chuyển vào bếp. Minh chuyển đến khu vườn. Dương đã chơi bóng ở đó. Mai quay lại bếp. Mai quay lại văn phòng. Dương rời bỏ bóng đá. Mai lấy quả táo ở đó. Minh đi vào phòng ngủ. Minh di chuyển ra hành lang.,Bóng đá ở đâu?,qa2,vi,văn phòng
173,Dương có bóng đá ở đó. Mai đi thăm vườn. Mai chuyển vào phòng ngủ. Dương chuyển đến văn phòng. Dương đi ra hành lang. Dương rời bỏ bóng đá.,Bóng đá ở đâu?,qa2,vi,hành lang
174,Dương có bóng đá ở đó. Mai đi thăm vườn. Mai chuyển vào phòng ngủ. Dương chuyển đến văn phòng. Dương đi ra hành lang. Dương rời bỏ bóng đá. Mai đi vào phòng tắm. Dương nhặt bóng đá ở đó. Lan quay lại hành lang. Dương nhặt sữa ở đó. Mai đi vào bếp. Dương chuyển ra vườn. Mai đi ra hành lang. Dương rời bỏ bóng đá.,Bóng đá ở đâu?,qa2,vi,vườn
175,Lan đi ra vườn. Mai đưa bóng đá đến đó. Lan nhặt quả táo ở đó. Dương đi đến văn phòng. Mai đặt quả bóng xuống. Lan đi vào bếp. Dương lấy sữa ở đó. Mai chuyển ra vườn. Lan đi ra vườn. Dương vứt sữa đi. Dương đi vào phòng tắm. Lan quay lại bếp.,Sữa ở đâu?,qa2,vi,văn phòng
176,Minh chuyển đến văn phòng. Lan đi ra hành lang. Minh quay lại phòng tắm. Dương quay lại hành lang. Dương chuyển vào bếp. Mai đi vào phòng tắm. Minh đi đến văn phòng. Lan đi ra vườn. Lan lấy sữa ở đó. Minh đi ra hành lang. Mai lấy quả táo ở đó. Mai bỏ quả táo. Lan đặt sữa xuống. Dương đi ra vườn. Dương lấy sữa ở đó. Mai quay lại hành lang. Mai quay lại phòng ngủ. Lan chuyển vào phòng ngủ. Minh đi vào phòng tắm. Minh chộp lấy quả táo ở đó. Dương chuyển vào phòng ngủ. Mai nhặt bóng đá ở đó. Mai đi ra vườn. Minh đi vào bếp. Lan đi đến văn phòng. Mai chuyển vào bếp.,Bóng đá ở đâu?,qa2,vi,phòng bếp
177,Dương chộp lấy sữa ở đó. Dương vứt sữa đi. Minh quay lại phòng ngủ. Dương chuyển vào bếp. Mai đi ra hành lang. Dương nhặt quả táo ở đó. Lan đi đến văn phòng. Lan nhặt sữa ở đó. Lan bỏ sữa. Minh quay lại vườn.,Sữa ở đâu?,qa2,vi,văn phòng
178,Dương chộp lấy sữa ở đó. Dương vứt sữa đi. Minh quay lại phòng ngủ. Dương chuyển vào bếp. Mai đi ra hành lang. Dương nhặt quả táo ở đó. Lan đi đến văn phòng. Lan nhặt sữa ở đó. Lan bỏ sữa. Minh quay lại vườn. Dương bỏ quả táo. Dương lấy quả táo tới đó. Mai đi vào phòng tắm. Minh có bóng đá ở đó. Mai chuyển đến văn phòng. Dương đặt quả táo xuống. Lan đi vào bếp. Dương đi vào phòng tắm. Minh đi vào bếp. Minh đi vào phòng tắm.,Quả táo ở đâu?,qa2,vi,phòng bếp
179,Dương đi vào phòng ngủ. Lan chuyển vào phòng ngủ. Dương đi ra vườn. Mai di chuyển ra hành lang. Minh chuyển vào phòng ngủ. Mai đi vào bếp. Dương chộp lấy sữa ở đó. Dương vứt sữa đi. Dương chuyển vào phòng ngủ. Dương đi ra vườn. Dương quay lại phòng ngủ. Minh di chuyển ra hành lang. Minh có bóng đá ở đó. Minh quay lại bếp.,Bóng đá ở đâu?,qa2,vi,phòng bếp
180,Mai đi đến văn phòng. Dương chộp lấy quả bóng ở đó. Mai đi ra vườn. Dương đánh rơi quả bóng. Lan chuyển đến văn phòng. Dương chộp lấy quả bóng ở đó. Dương đi đến văn phòng. Minh đi ra vườn.,Bóng đá ở đâu?,qa2,vi,văn phòng
181,Mai nhặt bóng đá ở đó. Mai làm rơi quả bóng. Lan đi ra hành lang. Mai đi vào phòng tắm. Dương đi vào bếp. Lan đi vào phòng ngủ. Dương quay lại văn phòng. Lan nhặt quả táo ở đó. Minh chuyển đến khu vườn. Lan di chuyển vào bếp.,Quả táo ở đâu?,qa2,vi,phòng bếp
182,Mai nhặt bóng đá ở đó. Mai làm rơi quả bóng. Lan đi ra hành lang. Mai đi vào phòng tắm. Dương đi vào bếp. Lan đi vào phòng ngủ. Dương quay lại văn phòng. Lan nhặt quả táo ở đó. Minh chuyển đến khu vườn. Lan di chuyển vào bếp. Mai di chuyển ra hành lang. Lan đi đến văn phòng.,Quả táo ở đâu?,qa2,vi,văn phòng
183,Dương đi ra hành lang. Mai chuyển đến văn phòng. Lan nhặt bóng đá ở đó. Mai lấy sữa ở đó. Mai lấy quả táo ở đó. Lan quay lại hành lang. Minh đi đến cơ quan. Lan bỏ bóng đá ở đó. Minh đi vào bếp. Lan di chuyển vào bếp. Dương nhặt bóng đá ở đó. Lan quay lại văn phòng. Dương đi vào phòng tắm. Lan đi vào phòng ngủ.,Bóng đá ở đâu?,qa2,vi,phòng tắm
184,Dương đi ra vườn. Mai di chuyển ra hành lang. Dương đi vào phòng ngủ. Minh nhặt bóng đá ở đó. Minh bỏ bóng đá. Dương đi ra hành lang. Lan quay lại phòng tắm. Minh nhặt bóng đá ở đó. Minh đi ra vườn. Lan quay lại phòng ngủ. Minh đi vào phòng tắm. Dương đi vào phòng ngủ.,Bóng đá ở đâu?,qa2,vi,phòng tắm
185,Dương đi ra vườn. Mai di chuyển ra hành lang. Dương đi vào phòng ngủ. Minh nhặt bóng đá ở đó. Minh bỏ bóng đá. Dương đi ra hành lang. Lan quay lại phòng tắm. Minh nhặt bóng đá ở đó. Minh đi ra vườn. Lan quay lại phòng ngủ. Minh đi vào phòng tắm. Dương đi vào phòng ngủ. Lan chuyển ra vườn. Dương chuyển ra vườn. Minh đi đến văn phòng. Dương đi vào bếp. Mai đi vào bếp. Minh đi vào phòng tắm. Mai đi vào phòng ngủ. Minh nhặt quả táo ở đó. Lan quay lại bếp. Dương đi vào phòng tắm. Lan đi đến văn phòng. Dương đi vào bếp. Lan quay lại phòng tắm. Lan đi vào bếp. Dương nhặt sữa ở đó. Dương chuyển đến văn phòng.,Sữa ở đâu?,qa2,vi,văn phòng
186,Dương đi ra vườn. Mai di chuyển ra hành lang. Dương đi vào phòng ngủ. Minh nhặt bóng đá ở đó. Minh bỏ bóng đá. Dương đi ra hành lang. Lan quay lại phòng tắm. Minh nhặt bóng đá ở đó. Minh đi ra vườn. Lan quay lại phòng ngủ. Minh đi vào phòng tắm. Dương đi vào phòng ngủ. Lan chuyển ra vườn. Dương chuyển ra vườn. Minh đi đến văn phòng. Dương đi vào bếp. Mai đi vào bếp. Minh đi vào phòng tắm. Mai đi vào phòng ngủ. Minh nhặt quả táo ở đó. Lan quay lại bếp. Dương đi vào phòng tắm. Lan đi đến văn phòng. Dương đi vào bếp. Lan quay lại phòng tắm. Lan đi vào bếp. Dương nhặt sữa ở đó. Dương chuyển đến văn phòng. Dương đánh rơi sữa. Minh đánh rơi quả táo.,Quả táo ở đâu?,qa2,vi,phòng tắm
187,Minh đi ra vườn. Lan đi vào bếp. Dương đi vào phòng ngủ. Mai đi vào phòng tắm. Lan lấy sữa ở đó. Lan quay lại phòng ngủ. Dương đi vào bếp. Mai đi vào phòng ngủ. Mai chuyển ra vườn. Mai đi ra hành lang. Lan đánh rơi sữa ở đó. Minh đi vào phòng tắm.,Sữa ở đâu?,qa2,vi,phòng ngủ
188,Lan quay lại bếp. Dương đi vào bếp. Mai lấy sữa ở đó. Lan quay lại phòng tắm. Mai đi ra hành lang. Dương chuyển vào phòng ngủ. Minh đi ra hành lang. Lan đi ra hành lang. Mai lấy quả táo ở đó. Minh đi vệ sinh. Dương đi ra hành lang. Mai vứt quả táo đi.,Quả táo ở đâu?,qa2,vi,hành lang
189,Mai đi đến văn phòng. Minh đi ra vườn. Mai đi vào phòng ngủ. Dương lấy sữa ở đó. Dương đi vào phòng ngủ. Minh chuyển vào bếp. Lan đi vào phòng tắm. Mai đi đến văn phòng. Lan quay lại văn phòng. Mai đi vào bếp. Mai quay lại hành lang. Dương vứt sữa đi. Lan nhặt bóng đá ở đó. Mai chuyển ra vườn. Minh đi ra vườn. Minh đi vào phòng tắm.,Sữa ở đâu?,qa2,vi,phòng ngủ
190,Minh quay lại phòng ngủ. Dương lấy quả táo tới đó. Mai đi vào phòng ngủ. Mai đi vào phòng tắm. Minh đi ra hành lang. Lan quay lại phòng ngủ. Lan quay lại hành lang. Lan đi vào bếp. Minh đi vào bếp. Minh đi vào phòng ngủ. Lan nhặt sữa ở đó. Dương bỏ quả táo. Dương có quả táo ở đó. Minh đi đến văn phòng. Lan vứt sữa đi. Lan lấy sữa ở đó. Lan quay lại hành lang. Lan có bóng đá ở đó. Dương đặt quả táo xuống. Dương quay lại bếp. Mai chuyển vào phòng ngủ. Mai nắm lấy quả táo ở đó. Mai đặt quả táo xuống. Lan chuyển ra vườn. Lan bỏ sữa. Lan đi vào bếp.,Quả táo ở đâu?,qa2,vi,phòng ngủ
191,Mai đi ra vườn. Lan có bóng đá ở đó. Mai nhặt quả táo ở đó. Mai làm rơi quả táo. Minh quay lại vườn. Minh nhặt quả táo ở đó. Minh đặt quả táo xuống. Lan rời bỏ bóng đá. Minh quay lại phòng tắm. Lan chộp lấy quả bóng ở đó. Mai đi vào phòng ngủ. Minh quay lại văn phòng. Lan vứt bỏ quả bóng đá. Dương đi ra hành lang. Dương đi đến văn phòng. Lan nhặt bóng đá ở đó. Dương quay lại hành lang. Lan vứt bỏ quả bóng đá. Mai đưa bóng đá đến đó. Minh quay lại phòng ngủ. Mai đi vào phòng tắm. Lan đi đến văn phòng.,Bóng đá ở đâu?,qa2,vi,phòng tắm
192,Minh đã chơi bóng đá ở đó. Minh chuyển vào phòng ngủ. Minh bỏ bóng đá. Lan đi vào phòng ngủ.,Bóng đá ở đâu?,qa2,vi,phòng ngủ
193,Minh đã chơi bóng đá ở đó. Minh chuyển vào phòng ngủ. Minh bỏ bóng đá. Lan đi vào phòng ngủ. Minh đã chơi bóng đá ở đó. Minh bỏ bóng đá. Lan đã chơi bóng đá ở đó. Lan rời bỏ bóng đá.,Bóng đá ở đâu?,qa2,vi,phòng ngủ
194,Lan đi vào phòng ngủ. Dương đi ra hành lang. Mai đi vào phòng tắm. Dương nhặt quả táo ở đó. Lan đi đến văn phòng. Mai nhặt bóng đá ở đó. Lan quay lại hành lang. Dương vứt quả táo đi. Mai chuyển đến văn phòng. Lan chộp lấy quả táo ở đó. Dương đi vào bếp. Lan để quả táo ở đó. Dương đi ra hành lang. Dương lấy quả táo tới đó. Dương chuyển vào bếp. Dương đi vào phòng ngủ. Lan đi vào phòng tắm. Dương đánh rơi quả táo.,Quả táo ở đâu?,qa2,vi,phòng ngủ
195,Mai đi vào phòng tắm. Lan lấy sữa ở đó. Minh đã chơi bóng đá ở đó. Minh chuyển vào bếp.,Bóng đá ở đâu?,qa2,vi,phòng bếp
196,Lan đi đến văn phòng. Mai chộp lấy quả bóng ở đó. Mai đặt quả bóng xuống. Dương nhặt bóng đá ở đó. Minh đi ra vườn. Mai chuyển ra vườn. Minh đi đến cơ quan. Mai lấy sữa ở đó. Mai để sữa ở đó. Dương đặt quả bóng xuống. Minh đi vào phòng ngủ. Mai lấy sữa ở đó. Dương đi ra vườn. Mai bỏ sữa đi.,Sữa ở đâu?,qa2,vi,vườn
197,Lan đi đến văn phòng. Mai chộp lấy quả bóng ở đó. Mai đặt quả bóng xuống. Dương nhặt bóng đá ở đó. Minh đi ra vườn. Mai chuyển ra vườn. Minh đi đến cơ quan. Mai lấy sữa ở đó. Mai để sữa ở đó. Dương đặt quả bóng xuống. Minh đi vào phòng ngủ. Mai lấy sữa ở đó. Dương đi ra vườn. Mai bỏ sữa đi. Mai di chuyển ra hành lang. Dương chộp lấy sữa ở đó. Dương đi đến văn phòng. Mai nhặt quả táo ở đó. Dương đặt sữa xuống đó. Dương lấy sữa ở đó. Minh đi đến văn phòng. Lan đi ra hành lang. Lan quay lại phòng tắm. Mai đi ra vườn. Dương vứt sữa đi. Dương lấy sữa ở đó. Mai đi đến văn phòng. Minh quay lại hành lang. Minh đi vào phòng tắm. Minh quay lại hành lang. Lan đi đến văn phòng. Dương đánh rơi sữa.,Sữa ở đâu?,qa2,vi,văn phòng
198,Lan đi đến văn phòng. Mai chộp lấy quả bóng ở đó. Mai đặt quả bóng xuống. Dương nhặt bóng đá ở đó. Minh đi ra vườn. Mai chuyển ra vườn. Minh đi đến cơ quan. Mai lấy sữa ở đó. Mai để sữa ở đó. Dương đặt quả bóng xuống. Minh đi vào phòng ngủ. Mai lấy sữa ở đó. Dương đi ra vườn. Mai bỏ sữa đi. Mai di chuyển ra hành lang. Dương chộp lấy sữa ở đó. Dương đi đến văn phòng. Mai nhặt quả táo ở đó. Dương đặt sữa xuống đó. Dương lấy sữa ở đó. Minh đi đến văn phòng. Lan đi ra hành lang. Lan quay lại phòng tắm. Mai đi ra vườn. Dương vứt sữa đi. Dương lấy sữa ở đó. Mai đi đến văn phòng. Minh quay lại hành lang. Minh đi vào phòng tắm. Minh quay lại hành lang. Lan đi đến văn phòng. Dương đánh rơi sữa. Dương nhặt sữa ở đó. Dương chuyển vào phòng ngủ.,Sữa ở đâu?,qa2,vi,phòng ngủ
199,Minh đã chơi bóng đá ở đó. Minh rời bỏ bóng đá. Mai quay lại phòng tắm. Lan có bóng đá ở đó. Dương đi vào bếp. Minh đi vào phòng ngủ. Lan làm rơi quả bóng đá. Mai chuyển vào bếp. Dương chộp lấy quả táo ở đó. Mai đi vào phòng tắm. Mai chuyển vào phòng ngủ. Minh quay lại phòng tắm. Dương vứt quả táo ở đó. Mai đi vào bếp. Lan nhặt bóng đá ở đó. Lan bỏ bóng đá ở đó.,Quả táo ở đâu?,qa2,vi,phòng bếp
200,Dương đi vào phòng tắm. Minh có bóng đá. Lan vồ lấy sữa. Lan đặt sữa xuống. Dương đi vào phòng ngủ. Lan lấy sữa. Lan đặt sữa xuống đó. Minh đặt quả bóng xuống. Mai đi ra hành lang. Minh lấy bóng đá. Lan quay lại văn phòng. Mai chuyển ra vườn. Dương chuyển ra vườn. Dương quay lại văn phòng. Lan đi ra hành lang. Mai đi đến văn phòng. Lan quay lại văn phòng. Lan đi vào phòng tắm. Minh bỏ bóng đá. Lan có bóng đá. Lan bỏ bóng đá ở đó. Dương chuyển vào phòng ngủ. Dương đi đến văn phòng. Minh quay lại văn phòng. Lan có bóng đá. Lan vứt bỏ quả bóng đá. Mai đi vào phòng tắm. Mai có bóng đá. Mai quay lại bếp. Mai đi ra vườn.,Bóng đá ở đâu trước vườn?,qa3,vi,phòng bếp
201,Lan đi vào bếp. Dương lấy sữa. Lan chuyển vào phòng ngủ. Dương đánh rơi sữa. Mai di chuyển ra hành lang. Mai lấy sữa. Dương đi vào phòng ngủ. Mai đi vào phòng ngủ. Mai bỏ sữa. Dương quay lại hành lang. Lan lấy sữa. Lan đặt sữa xuống. Lan nhặt sữa lên. Lan đi vào phòng tắm. Lan nhặt quả bóng đá lên. Lan vứt sữa đi. Mai quay lại phòng tắm. Lan vồ lấy sữa. Lan đặt sữa xuống đó. Minh đi vệ sinh. Minh di chuyển ra hành lang. Mai lấy sữa. Dương quay lại vườn. Dương đi đến văn phòng. Dương đi vào phòng tắm. Mai quay lại bếp. Mai đặt sữa xuống. Lan đặt quả bóng xuống đó. Mai đi ra hành lang. Lan đi ra vườn. Minh chuyển đến văn phòng. Lan chộp lấy quả táo. Minh chuyển vào phòng ngủ. Lan đi vào bếp. Mai đi ra vườn. Dương đã chơi bóng ở đó. Lan đi ra hành lang. Minh đi ra vườn. Lan đi vào phòng tắm. Dương đi ra hành lang. Mai quay lại bếp. Lan đặt quả táo xuống đó. Lan lấy quả táo. Dương chuyển vào bếp. Mai vồ lấy sữa. Dương rời bỏ bóng đá. Lan để lại quả táo. Mai chộp lấy quả bóng. Minh đi đến hành lang. Mai quay lại phòng ngủ. Dương đi đến văn phòng. Mai đánh rơi quả bóng ở đó. Lan đã nhận được quả táo. Mai đặt sữa xuống. Mai quay lại phòng tắm. Minh đi vào phòng tắm. Lan đặt quả táo xuống. Mai chộp lấy quả táo. Minh đi vào bếp. Minh chuyển đến văn phòng. Mai làm rơi quả táo. Minh chuyển vào bếp. Lan chộp lấy quả táo. Lan quay lại bếp. Lan đánh rơi quả táo ở đó. Mai đi đến văn phòng. Mai đi vào phòng tắm. Minh chuyển đến văn phòng. Mai đi vào bếp. Minh đi ra vườn. Mai đi đến văn phòng. Minh đi đến cơ quan. Mai đi ra vườn. Lan nhặt quả táo lên. Minh đi ra vườn. Minh đi vào bếp. Mai đi đến văn phòng. Minh đi đến hành lang. Lan đánh rơi quả táo. Dương đi ra vườn. Lan chộp lấy quả táo. Lan đặt quả táo xuống. Dương đi vào phòng ngủ. Dương lấy sữa. Dương đặt sữa xuống đó. Mai chuyển vào bếp. Mai lấy quả táo. Mai đi vào phòng tắm. Mai chuyển vào bếp. Minh đi ra vườn.,Quả táo ở đâu trước bếp?,qa3,vi,phòng tắm
202,Mai quay lại phòng ngủ. Mai lấy sữa. Mai đánh rơi sữa ở đó. Dương đi vào phòng ngủ. Dương nhặt quả bóng lên. Dương đi vào phòng tắm. Mai vồ lấy sữa. Minh đi đến văn phòng. Dương bỏ quả bóng ở đó. Dương lấy bóng đá. Dương lấy quả táo. Lan quay lại văn phòng. Dương đặt quả bóng xuống. Dương vứt quả táo đi. Minh đi ra vườn. Mai làm rơi sữa. Minh quay lại bếp. Lan chuyển vào phòng ngủ. Minh đi đến cơ quan. Mai nhặt sữa lên. Mai làm rơi sữa. Mai đi ra vườn. Dương quay lại bếp. Minh đi vào bếp. Mai đi đến văn phòng. Lan lấy sữa. Dương đi ra vườn. Minh đi ra vườn. Lan đi vào phòng tắm. Dương đi đến văn phòng. Mai đi ra vườn. Lan nhặt quả bóng đá lên. Lan rời bỏ bóng đá. Lan nhặt quả bóng đá lên. Lan vứt quả bóng ở đó. Lan vứt sữa đi. Minh chuyển vào bếp. Lan lấy quả táo. Lan lấy sữa. Minh đi ra vườn. Mai chuyển vào bếp. Mai đi vào phòng tắm. Lan quay lại bếp. Dương đi ra hành lang. Mai đi ra vườn. Lan làm rơi sữa. Dương đi vào bếp. Mai đi ra hành lang. Mai đi đến văn phòng. Lan quay lại vườn. Minh chuyển đến văn phòng. Lan đi vào phòng ngủ. Minh đi vào phòng tắm. Minh chộp lấy quả bóng. Dương chuyển ra vườn. Mai quay lại hành lang. Minh đặt quả bóng xuống. Lan để lại quả táo.,Quả táo ở đâu trước vườn?,qa3,vi,phòng bếp
203,Mai quay lại phòng ngủ. Mai lấy sữa. Mai đánh rơi sữa ở đó. Dương đi vào phòng ngủ. Dương nhặt quả bóng lên. Dương đi vào phòng tắm. Mai vồ lấy sữa. Minh đi đến văn phòng. Dương bỏ quả bóng ở đó. Dương lấy bóng đá. Dương lấy quả táo. Lan quay lại văn phòng. Dương đặt quả bóng xuống. Dương vứt quả táo đi. Minh đi ra vườn. Mai làm rơi sữa. Minh quay lại bếp. Lan chuyển vào phòng ngủ. Minh đi đến cơ quan. Mai nhặt sữa lên. Mai làm rơi sữa. Mai đi ra vườn. Dương quay lại bếp. Minh đi vào bếp. Mai đi đến văn phòng. Lan lấy sữa. Dương đi ra vườn. Minh đi ra vườn. Lan đi vào phòng tắm. Dương đi đến văn phòng. Mai đi ra vườn. Lan nhặt quả bóng đá lên. Lan rời bỏ bóng đá. Lan nhặt quả bóng đá lên. Lan vứt quả bóng ở đó. Lan vứt sữa đi. Minh chuyển vào bếp. Lan lấy quả táo. Lan lấy sữa. Minh đi ra vườn. Mai chuyển vào bếp. Mai đi vào phòng tắm. Lan quay lại bếp. Dương đi ra hành lang. Mai đi ra vườn. Lan làm rơi sữa. Dương đi vào bếp. Mai đi ra hành lang. Mai đi đến văn phòng. Lan quay lại vườn. Minh chuyển đến văn phòng. Lan đi vào phòng ngủ. Minh đi vào phòng tắm. Minh chộp lấy quả bóng. Dương chuyển ra vườn. Mai quay lại hành lang. Minh đặt quả bóng xuống. Lan để lại quả táo. Minh đã chơi bóng đá ở đó. Dương đi vào bếp.,Quả táo ở đâu trước phòng ngủ?,qa3,vi,vườn
204,Minh nhặt quả bóng đá lên. Minh thả quả bóng ở đó. Lan đi đến văn phòng. Dương chuyển vào bếp. Dương đi ra vườn. Minh đi đến văn phòng. Lan đi ra vườn. Lan đi đến văn phòng. Dương đi vào bếp. Lan lấy sữa. Mai quay lại văn phòng. Mai đã nhận được quả táo. Dương đi đến văn phòng. Minh đi vào phòng ngủ. Minh lấy bóng đá. Dương quay lại hành lang. Lan quay lại phòng ngủ. Lan làm rơi sữa. Lan lấy sữa. Mai vứt quả táo đi. Lan vứt sữa đi. Minh đặt quả bóng xuống. Lan đi vào bếp. Minh chuyển vào bếp. Mai nhặt quả táo lên. Dương đi vào phòng tắm. Dương đi ra vườn. Mai bỏ quả táo. Mai đi vào phòng ngủ. Mai quay lại phòng tắm. Lan đi ra hành lang. Lan đi vào phòng tắm. Dương đi ra hành lang. Lan đi vào phòng ngủ. Lan chộp lấy quả bóng ở đó. Minh đi đến văn phòng. Lan đặt quả bóng xuống đó. Minh lấy quả táo. Minh đi vào bếp. Minh đánh rơi quả táo ở đó. Mai quay lại văn phòng. Minh quay lại hành lang. Dương chuyển ra vườn. Lan lấy sữa. Lan đi vào phòng tắm. Lan đi đến văn phòng. Lan bỏ sữa. Lan quay lại phòng tắm. Dương đi vào phòng tắm. Mai đi vào phòng tắm. Minh đi ra vườn. Dương đi vào bếp. Dương quay lại hành lang. Minh đi vào bếp. Minh đi đến văn phòng. Minh quay lại phòng tắm. Minh chuyển đến văn phòng. Lan chuyển vào phòng ngủ. Lan chộp lấy quả bóng. Mai chuyển vào bếp. Minh đi ra vườn. Minh đi vào phòng tắm. Lan đi ra vườn. Lan đi vào phòng ngủ. Lan đi ra hành lang. Mai đi đến văn phòng. Minh đi vào phòng ngủ. Lan quay lại phòng tắm. Lan rời bỏ bóng đá. Dương chuyển đến văn phòng. Mai nhặt sữa lên. Lan lấy bóng đá. Dương quay lại phòng ngủ. Mai quay lại vườn. Lan vứt bỏ quả bóng đá. Mai làm rơi sữa. Mai quay lại phòng tắm. Mai nhặt bóng đá ở đó. Mai vứt quả bóng ở đó. Mai quay lại hành lang. Mai đi vào bếp. Lan lấy bóng đá. Lan di chuyển vào bếp. Lan quay lại phòng tắm.,Bóng đá ở đâu trước phòng tắm?,qa3,vi,phòng bếp
205,Lan quay lại hành lang. Minh đi vào bếp. Minh chộp lấy quả táo. Dương đi ra hành lang. Minh đánh rơi quả táo. Dương đi vào bếp. Minh đi đến văn phòng. Mai lấy sữa. Lan đi vào bếp. Mai bỏ sữa đi. Dương chộp lấy quả táo. Dương đánh rơi quả táo ở đó. Dương chuyển ra vườn. Lan quay lại phòng tắm. Dương nhặt quả bóng lên. Mai đi đến văn phòng. Lan đi ra vườn. Minh quay lại vườn. Minh đi vào bếp. Lan đi vào phòng tắm. Mai đi vào phòng tắm. Dương đánh rơi quả bóng ở đó. Dương nhặt quả bóng lên. Lan lấy sữa. Minh lấy được quả táo. Minh di chuyển ra hành lang. Dương vứt bỏ bóng đá. Dương chộp lấy quả bóng. Dương vứt bỏ bóng đá. Dương lấy bóng đá. Mai di chuyển ra hành lang. Dương chuyển đến văn phòng. Lan đi đến văn phòng. Lan bỏ sữa. Minh quay lại bếp. Mai quay lại phòng ngủ. Mai quay lại bếp. Dương đi ra hành lang. Lan lấy sữa. Dương vứt bỏ bóng đá.,Bóng đá ở đâu trước hành lang?,qa3,vi,văn phòng
